target_id	length	eff_length	est_counts	tpm
ENST00000335102	2331	2183.94	0	0
ENST00000561225	523	376.015	1.73801	8.33504
ENST00000561071	746	598.938	0	0
ENST00000558698	498	351.088	0	0
ENST00000560731	432	285.483	2033.99	12847.8
ENST00000559268	560	412.938	0	0
ENST00000561164	598	450.938	14.7049	58.804
ENST00000554627	1571	1423.94	190.562	241.327
ENST00000558953	507	360.088	1228.85	6153.93
ENST00000558611	687	539.938	9010.1	30091.7
ENST00000559274	1053	905.938	528.93	1052.84
ENST00000561314	724	576.938	188.363	588.747
ENST00000556744	1051	903.938	17.6196	35.1495
ENST00000556463	3584	3436.94	9233.37	4844.51
ENST00000558787	758	610.938	0	0
ENST00000555235	2282	2134.94	2755.81	2327.69
ENST00000312475	1019	871.938	1222.51	2528.3
ENST00000558660	5561	5413.94	2181.06	726.467
ENST00000559538	727	579.938	0	0
ENST00000560703	670	522.938	0	0
ENST00000558531	1002	854.938	86.1407	181.692
ENST00000571133	5483	5335.94	28801.1	9733.27
ENST00000396503	1470	1322.94	2325.2	3169.44
ENST00000573618	710	562.938	579.762	1857.17
ENST00000355674	1323	1175.94	54.7392	83.9412
ENST00000573029	766	618.938	0	0
ENST00000573251	894	746.938	3.12111	7.53503
ENST00000574823	576	428.938	42.8009	179.937
ENST00000570767	871	723.938	3.47151	8.64726
ENST00000572090	759	611.938	917.047	2702.37
ENST00000571988	509	362.088	0	0
ENST00000573791	520	373.052	0	0
ENST00000574287	485	338.088	12.32	65.7116
ENST00000396355	3936	3788.94	3436.91	1635.73
ENST00000396354	3221	3073.94	28.0027	16.4273
ENST00000570727	588	440.938	1587.31	6491.5
ENST00000572756	915	767.938	263.737	619.307
ENST00000573203	762	614.938	54.3777	159.46
ENST00000342673	3166	3018.94	0	0
ENST00000574163	352	206.915	0	0
ENST00000577101	575	427.938	6.9943	29.473
ENST00000574109	843	695.938	46.1212	119.506
ENST00000573694	411	264.727	4.68693	31.9265
ENST00000576502	1131	983.938	6764.61	12397.6
ENST00000572967	484	337.088	0	0
ENST00000616439	6941	6793.94	0.00976642	0.00259224
ENST00000396324	6847	6699.94	541.451	145.73
ENST00000452625	6886	6738.94	5.71937	1.53045
ENST00000573908	541	393.977	1.06402	4.87014
ENST00000576790	6272	6124.94	0	0
ENST00000300036	6029	5881.94	0	0
ENST00000571275	4087	3939.94	1074.88	491.962
ENST00000572503	285	143.001	5.02692	63.3905
ENST00000360416	7762	7614.94	232.084	54.9592
ENST00000379980	7694	7546.94	1.58351	0.378366
ENST00000269243	7662	7514.94	44.2996	10.6301
ENST00000476737	592	444.938	9.54458	38.6829
ENST00000488329	538	390.977	51.572	237.861
ENST00000465458	799	651.938	1680.62	4648.63
ENST00000469865	504	357.088	0	0
ENST00000584124	317	173.521	0	0
ENST00000459986	711	563.938	0	0
ENST00000472728	383	237.332	0	0
ENST00000411957	732	584.938	0	0
ENST00000418404	6296	6148.94	0	0
ENST00000621918	5916	5768.94	42.2373	13.2026
ENST00000252172	5992	5844.94	0.0014771	0.000455713
ENST00000403437	6041	5893.94	30.334	9.28079
ENST00000226207	6024	5876.94	15.1007	4.63349
ENST00000579928	480	333.088	9.73758	52.7173
ENST00000583535	6037	5889.94	220.246	67.4307
ENST00000577963	486	339.088	4.80707	25.564
ENST00000579489	609	461.938	17406.8	67951.3
ENST00000582580	583	435.938	2.53907	10.503
ENST00000619548	1554	1406.94	38.7067	49.6104
ENST00000613675	1705	1557.94	5256.29	6084.02
ENST00000341011	2303	2155.94	8655.83	7239.91
ENST00000592135	2438	2290.94	5014.31	3946.92
ENST00000592094	1042	894.938	1.0542	2.12419
ENST00000587874	544	396.977	0	0
ENST00000588654	541	393.977	16.906	77.3804
ENST00000586231	2890	2742.94	20733.5	13630.7
ENST00000397498	1227	1079.94	113.012	188.707
ENST00000622299	1053	905.938	823.681	1639.54
ENST00000577142	2343	2195.94	97.8133	80.3228
ENST00000573392	869	721.938	4933.39	12322.7
ENST00000571082	1526	1378.94	4782.86	6254.67
ENST00000621051	1181	1033.94	0	0
ENST00000570910	1856	1708.94	67.5762	71.3064
ENST00000574938	751	603.938	0	0
ENST00000570561	768	620.938	2.95708	8.58769
ENST00000576135	694	546.938	0	0
ENST00000573569	786	638.938	0	0
ENST00000573715	763	615.938	21.6194	63.2948
ENST00000576914	548	400.977	52.666	236.849
ENST00000572704	552	404.938	0	0
ENST00000572937	537	389.977	0	0
ENST00000409745	2452	2304.94	0	0
ENST00000330655	2282	2134.94	1	0.844648
ENST00000592514	1118	970.938	36.9957	68.7101
ENST00000591054	777	629.938	3.8211	10.9383
ENST00000307422	1320	1172.94	3501.71	5383.51
ENST00000253099	1455	1307.94	873.465	1204.26
ENST00000590150	747	599.938	0	0
ENST00000590669	1423	1275.94	241.442	341.228
ENST00000393733	1620	1472.94	428.375	524.446
ENST00000592071	1487	1339.94	11420.7	15369.8
ENST00000588502	827	679.938	16.7021	44.2959
ENST00000588963	552	404.938	12.6218	56.2073
ENST00000590702	876	728.938	444.125	1098.69
ENST00000598205	6137	5989.94	0	0
ENST00000440075	4247	4099.94	0	0
ENST00000376970	6787	6639.94	0	0
ENST00000425460	6811	6663.94	0	0
ENST00000599920	3046	2898.94	0	0
ENST00000601313	6896	6748.94	0	0
ENST00000596571	5988	5840.94	0	0
ENST00000262269	3848	3700.94	0	0
ENST00000595016	4039	3891.94	7021.18	3253.16
ENST00000597072	2225	2077.94	0	0
ENST00000421337	1009	861.938	11.5778	24.2222
ENST00000336967	3047	2899.94	531.127	330.271
ENST00000448420	777	629.938	0	0
ENST00000439000	841	693.938	29.3157	76.1799
ENST00000391771	3111	2963.94	3423.01	2082.57
ENST00000391770	3056	2908.94	56040.1	34739.6
ENST00000391769	3186	3038.94	952.451	565.174
ENST00000391768	1492	1344.94	188.604	252.878
ENST00000414489	592	444.938	3099.75	12562.9
ENST00000490394	797	649.938	0	0
ENST00000474610	2147	1999.94	0	0
ENST00000491596	951	803.938	0	0
ENST00000449328	914	766.938	0	0
ENST00000468592	2429	2281.94	43.0314	34.005
ENST00000539783	5623	5475.94	533.207	175.589
ENST00000375255	5828	5680.94	925.871	293.894
ENST00000495925	322	178.221	0	0
ENST00000436317	758	610.938	12107	35735.7
ENST00000490217	708	560.938	2.22389	7.14923
ENST00000480855	811	663.938	8.62785	23.4334
ENST00000611110	975	827.938	3.73025	8.12458
ENST00000339506	868	720.938	2.92889	7.32599
ENST00000493106	573	425.938	6	25.4019
ENST00000431110	833	685.938	3.08112	8.1
ENST00000498486	697	549.938	11.2988	37.0493
ENST00000410087	3208	3060.94	8692.95	5121.22
ENST00000409440	2425	2277.94	0	0
ENST00000374969	1330	1182.94	0	0
ENST00000339098	1677	1529.94	0	0
ENST00000374967	1535	1387.94	0	0
ENST00000374970	1392	1244.94	0	0
ENST00000452174	1403	1255.94	0.00679828	0.00976095
ENST00000494398	2391	2243.94	2.02831	1.62999
ENST00000421817	1395	1247.94	1.01894	1.47237
ENST00000479558	1335	1187.94	0	0
ENST00000466715	550	402.938	1422.63	6366.73
ENST00000460319	596	448.938	5	20.0838
ENST00000476070	572	424.938	0	0
ENST00000497337	596	448.938	1	4.01675
ENST00000258383	1748	1600.94	7114.43	8013.58
ENST00000344691	7274	7126.94	21699.2	5490.38
ENST00000437180	5967	5819.94	4717.48	1461.68
ENST00000300305	6222	6074.94	616.412	182.974
ENST00000482318	1710	1562.94	64.2075	74.0807
ENST00000399240	1590	1442.94	191.807	239.706
ENST00000479325	537	389.977	643.991	2977.84
ENST00000358356	2720	2572.94	1506.27	1055.68
ENST00000469087	1790	1642.94	12875.1	14131.6
ENST00000399237	822	674.938	25.3483	67.7245
ENST00000467577	264	123.55	10.0016	145.978
ENST00000455571	610	462.938	66.0747	257.379
ENST00000475045	1582	1434.94	1.26905	1.5948
ENST00000416754	346	201.118	19.4922	174.771
ENST00000468726	251	111.846	0	0
ENST00000467692	453	306.249	0	0
ENST00000494829	3622	3474.94	2920	1515.29
ENST00000460207	603	455.938	4132.82	16345.6
ENST00000580152	100	13.6948	96	12640.9
ENST00000433840	1052	904.938	0	0
ENST00000333130	1387	1239.94	478.372	695.708
ENST00000443660	954	806.938	165.518	369.884
ENST00000471259	942	794.938	33760.6	76584
ENST00000432624	2030	1882.94	19.7348	18.8999
ENST00000422995	2274	2126.94	19039.8	16142.4
ENST00000609557	596	448.938	0	0
ENST00000441558	425	278.539	527	3411.82
ENST00000397641	5181	5033.94	1407.25	504.107
ENST00000429468	462	315.249	0	0
ENST00000445980	766	618.938	102.527	298.711
ENST00000215862	4469	4321.94	2160.28	901.348
ENST00000469915	595	447.938	0	0
ENST00000476152	811	663.938	28.6441	77.7982
ENST00000216181	7501	7353.94	38531.7	9448.41
ENST00000475726	768	620.938	258.063	749.443
ENST00000486218	788	640.938	37.0815	104.328
ENST00000459960	687	539.938	11.2882	37.7001
ENST00000495928	329	184.928	7.09791	69.213
ENST00000473022	400	254.089	2009.84	14263.9
ENST00000477189	572	424.938	18.0949	76.7877
ENST00000472210	387	241.285	5.71003	42.6746
ENST00000463027	562	414.938	5.72883	24.8968
ENST00000401701	789	641.938	1.43617	4.03436
ENST00000456729	449	302.279	0	0
ENST00000216264	4450	4302.94	12690.2	5318.19
ENST00000443629	1760	1612.94	0	0
ENST00000471929	567	419.938	3.64215	15.6399
ENST00000460254	434	287.483	21	131.725
ENST00000468186	3253	3105.94	4466.05	2592.94
ENST00000519043	1115	967.938	675.563	1258.58
ENST00000521609	793	645.938	56.3814	157.401
ENST00000520629	415	268.647	0	0
ENST00000523354	459	312.249	370.185	2137.86
ENST00000522525	1867	1719.94	930.792	975.89
ENST00000520447	1809	1661.94	57.9415	62.8689
ENST00000521267	851	703.938	6.19825	15.878
ENST00000467069	667	519.938	66.1733	229.505
ENST00000520396	550	402.938	0	0
ENST00000494680	544	396.977	0	0
ENST00000522221	979	831.938	5.79626	12.5637
ENST00000481221	683	535.938	92.6251	311.656
ENST00000489616	583	435.938	77.7032	321.422
ENST00000469846	670	522.938	126.326	435.615
ENST00000521708	549	401.977	187.119	839.415
ENST00000480904	493	346.088	1599.88	8336.08
ENST00000498199	511	364.052	9.82673	48.6751
ENST00000518437	240	102.039	20.6165	364.343
ENST00000524210	2591	2443.94	1.04355	0.769987
ENST00000418115	2031	1883.94	46976.7	44965.2
ENST00000454011	889	741.938	321.899	782.372
ENST00000422781	961	813.938	1149.57	2546.85
ENST00000445425	633	485.938	1084.94	4026.1
ENST00000428083	517	370.052	192	935.62
ENST00000431929	539	391.977	117.748	541.693
ENST00000265538	388	242.285	299.233	2227.13
ENST00000486659	622	474.938	10.3096	39.1442
ENST00000495552	5280	5132.94	1741.09	611.669
ENST00000514466	755	607.938	0	0
ENST00000446157	721	573.938	0	0
ENST00000504329	1405	1257.94	384.6	551.33
ENST00000273353	7074	6926.94	25	6.50818
ENST00000478998	3207	3059.94	0	0
ENST00000495753	528	380.977	0	0
ENST00000486397	371	225.446	2	15.9974
ENST00000476781	1370	1222.94	2965.22	4372.34
ENST00000259038	1126	978.938	36.3425	66.9453
ENST00000392659	673	525.938	736.439	2525.01
ENST00000334444	5921	5773.94	1390.06	434.133
ENST00000265586	5712	5564.94	0	0
ENST00000437205	5852	5704.94	224.847	71.0719
ENST00000443497	550	402.938	0	0
ENST00000476402	732	584.938	0	0
ENST00000492216	954	806.938	3.36329	7.51597
ENST00000427120	4697	4549.94	1165.66	461.984
ENST00000382494	1923	1775.94	328.948	334.011
ENST00000392579	1848	1700.94	191.449	202.967
ENST00000443376	2000	1852.94	39.7159	38.6513
ENST00000438979	821	673.938	1484.15	3971.17
ENST00000437341	591	443.938	0	0
ENST00000446941	883	735.938	432.227	1059.09
ENST00000422946	469	322.186	0	0
ENST00000295898	881	733.938	170.319	418.47
ENST00000473559	2306	2158.94	7008.59	5853.99
ENST00000462714	1610	1462.94	122.089	150.492
ENST00000506308	766	618.938	0	0
ENST00000512468	564	416.938	981.878	4246.66
ENST00000504008	448	301.309	0	0
ENST00000503001	708	560.938	2.00918	6.45901
ENST00000504371	585	437.938	23.2136	95.5853
ENST00000508280	1945	1797.94	4315.97	4328.77
ENST00000506484	898	750.938	21719.6	52156.5
ENST00000509262	434	287.483	2.00534	12.5787
ENST00000503159	572	424.938	17.0124	72.1942
ENST00000309733	8901	8753.94	94911.6	19551.4
ENST00000399075	2960	2812.94	9061.21	5808.81
ENST00000504110	667	519.938	991.524	3438.85
ENST00000281146	6170	6022.94	708.262	212.054
ENST00000502887	1126	978.938	63.2055	116.429
ENST00000502360	519	372.052	7.35565	35.6515
ENST00000425929	1588	1440.94	1396.9	1748.15
ENST00000508673	396	250.139	3.74398	26.9906
ENST00000508622	465	318.218	5.53781	31.3816
ENST00000230640	4192	4044.94	2820.08	1257.22
ENST00000504388	590	442.938	7810.88	31799.4
ENST00000506750	3271	3123.94	3069.53	1771.86
ENST00000503165	571	423.938	0	0
ENST00000504997	500	353.088	0	0
ENST00000505565	695	547.938	0	0
ENST00000502953	557	409.938	8.66529	38.1177
ENST00000518955	660	512.938	150.059	527.546
ENST00000508716	2185	2037.94	4298.11	3803.19
ENST00000505951	535	387.977	42	195.211
ENST00000445390	636	488.938	0	0
ENST00000403169	426	279.539	0	0
ENST00000375394	3894	3746.94	3137.37	1509.91
ENST00000488648	720	572.938	3.47618	10.941
ENST00000465703	4507	4359.94	203.075	83.9919
ENST00000461073	1157	1009.94	21.272	37.9816
ENST00000474839	3378	3230.94	123.493	68.9248
ENST00000492900	686	538.938	1.01787	3.40577
ENST00000628157	210	76.3116	0	0
ENST00000466290	583	435.938	57.1321	236.329
ENST00000461915	691	543.938	35.9381	119.142
ENST00000494058	867	719.938	129.213	323.649
ENST00000484835	931	783.938	0	0
ENST00000483553	1307	1159.94	149.162	231.891
ENST00000471818	706	558.938	3.44488	11.114
ENST00000485349	734	586.938	76.5178	235.088
ENST00000491994	866	718.938	288.886	724.597
ENST00000470453	455	308.249	0	0
ENST00000369536	1818	1670.94	2011.97	2171.31
ENST00000493269	346	201.118	981.892	8803.85
ENST00000497828	672	524.938	640.735	2201.06
ENST00000451155	618	470.938	1883.84	7213.45
ENST00000401492	326	182.094	0	0
ENST00000427814	2919	2771.94	151.264	98.404
ENST00000283928	3125	2977.94	86.736	52.5224
ENST00000466516	578	430.938	0	0
ENST00000430432	571	423.938	0	0
ENST00000447620	585	437.938	0	0
ENST00000452993	564	416.938	0	0
ENST00000420835	562	414.938	0	0
ENST00000454041	503	356.088	0	0
ENST00000455963	609	461.938	331.316	1293.36
ENST00000436758	548	400.977	1208.65	5435.55
ENST00000444500	3684	3536.94	3708.76	1890.87
ENST00000453267	443	296.368	0	0
ENST00000282869	9080	8932.94	2705.35	546.122
ENST00000620222	5317	5169.94	20896.2	7288.58
ENST00000610793	1374	1226.94	0	0
ENST00000487644	1837	1689.94	392.938	419.289
ENST00000521066	465	318.218	0	0
ENST00000613886	7401	7253.94	1.08591e-05	2.69947e-06
ENST00000436581	7454	7306.94	3.60671e-08	8.90095e-09
ENST00000613302	7687	7539.94	0	0
ENST00000614812	7483	7335.94	0	0
ENST00000617740	7627	7479.94	0	0
ENST00000265814	7284	7136.94	3.73537	0.943807
ENST00000615601	7372	7224.94	0.000251032	6.26549e-05
ENST00000523629	7537	7389.94	0	0
ENST00000396218	3463	3315.94	9751.63	5303.12
ENST00000360348	2370	2222.94	0	0
ENST00000422361	2450	2302.94	0	0
ENST00000520724	2103	1955.94	0	0
ENST00000521078	781	633.938	0	0
ENST00000518844	2453	2305.94	0	0
ENST00000521751	870	722.938	2.00094	4.99108
ENST00000520978	882	734.938	1.00093	2.45591
ENST00000518361	431	284.483	0	0
ENST00000520047	1872	1724.94	364.333	380.878
ENST00000521553	1346	1198.94	0	0
ENST00000522316	504	357.088	0	0
ENST00000518992	976	828.938	0	0
ENST00000521054	585	437.938	0	0
ENST00000523290	2061	1913.94	0	0
ENST00000519847	1044	896.938	0	0
ENST00000517792	548	400.977	0	0
ENST00000522467	690	542.938	0	0
ENST00000517919	782	634.938	0	0
ENST00000521733	572	424.938	0	0
ENST00000520556	574	426.938	0	0
ENST00000521319	730	582.938	0	0
ENST00000520583	573	425.938	0	0
ENST00000523168	553	405.938	0	0
ENST00000519577	586	438.938	0	0
ENST00000518823	556	408.938	0	0
ENST00000521897	557	409.938	1	4.39889
ENST00000518317	574	426.938	0	0
ENST00000521375	596	448.938	0	0
ENST00000519422	630	482.938	0	0
ENST00000524215	565	417.938	0	0
ENST00000520974	564	416.938	0	0
ENST00000518832	591	443.938	0	0
ENST00000520172	569	421.938	0	0
ENST00000517493	708	560.938	0	0
ENST00000522065	542	394.977	0	0
ENST00000518954	548	400.977	0	0
ENST00000519061	544	396.977	0	0
ENST00000518256	563	415.938	0	0
ENST00000520428	491	344.088	0	0
ENST00000522163	631	483.938	0	0
ENST00000521902	535	387.977	0	0
ENST00000522860	547	399.977	0	0
ENST00000518449	553	405.938	0	0
ENST00000371443	1262	1114.94	2102	3399.72
ENST00000373344	11220	11072.9	1578.38	257.046
ENST00000395603	10218	10070.9	4028.02	721.244
ENST00000480283	10455	10307.9	0.00015207	2.66032e-05
ENST00000623706	7245	7097.94	52.067	13.2279
ENST00000624766	580	432.938	7.76117	32.3268
ENST00000623316	803	655.938	7.58753	20.8593
ENST00000479487	408	261.91	0	0
ENST00000400866	814	666.938	45.1363	122.04
ENST00000624403	583	435.938	29.0958	120.356
ENST00000623242	725	577.938	65.5721	204.597
ENST00000460639	461	314.249	12.1933	69.9692
ENST00000624166	4272	4124.94	0	0
ENST00000493470	2967	2819.94	748.021	478.338
ENST00000624032	3071	2923.94	9.88701	6.09758
ENST00000623321	1860	1712.94	0	0
ENST00000625063	593	445.938	0	0
ENST00000624668	583	435.938	2.34786	9.712
ENST00000622960	628	480.938	15.9326	59.7391
ENST00000624193	463	316.249	0	0
ENST00000371666	4036	3888.94	3745.05	1736.55
ENST00000371642	1096	948.938	1.03742	1.97142
ENST00000481868	623	475.938	0	0
ENST00000359889	1712	1564.94	30.3534	34.9761
ENST00000322269	1815	1667.94	0	0
ENST00000419205	1763	1615.94	46.6193	52.0238
ENST00000369643	1521	1373.94	18.8627	24.757
ENST00000447601	1800	1652.94	0	0
ENST00000621967	1901	1753.94	0	0
ENST00000612856	3995	3847.94	15426.1	7229.19
ENST00000434658	1817	1669.94	17.6725	19.0835
ENST00000369641	1359	1211.94	67.1016	99.8421
ENST00000393572	1041	893.938	3.73155	7.52737
ENST00000475657	585	437.938	25.1099	103.394
ENST00000449971	1056	908.938	238.008	472.193
ENST00000416319	1113	965.938	2.13959	3.99431
ENST00000426266	936	788.938	236.045	539.527
ENST00000440318	441	294.368	18.473	113.164
ENST00000457212	905	757.938	1.92483	4.57952
ENST00000412894	832	684.938	0	0
ENST00000421517	853	705.938	4.09464	10.4595
ENST00000497506	568	420.938	12.4731	53.4339
ENST00000442929	500	353.088	0	0
ENST00000492763	587	439.938	0	0
ENST00000433619	706	558.938	500.249	1613.93
